,SMILES,BDE
20-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2COCC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Rh@SP1]1C(F)(F)F,67.4
39-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(c1ccccc1)c1ccccc1)CC3,67.3
5-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CCC[P](C(C)(C)C)(C(C)(C)C)[Rh@SP3]1C(F)(F)F,67.3
26-4-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2-c2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)OCO3,67.1
13-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)[C@H]2CNC[C@@H]2[P]1(c1ccccc1)c1ccccc1,67
24-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)c2ccccc2-c2ccccc2[P]1(c1ccccc1)c1ccccc1,67
26-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)c2cccc3c2-c2c(cccc2[P]1(c1ccccc1)c1ccccc1)OCO3,67
33-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(c1ccccc1)c1ccccc1,67
42-4-rhi-cf3.log,FC(F)(F)[Rh@SP2]1<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(C1CCCCC1)C1CCCCC1)c42)CC3,67
9-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)c2cscc2[P]1(c1ccccc1)c1ccccc1,67
20-4-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](C2CCCCC2)(C2CCCCC2)[C@@H]2COCC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,66.9
57-5-rhi-cf3.log,FC(F)(F)[Rh@SP3]12[C]3N(C=NN3CC3=CC=C[CH][C@@H]31)CN1C=NN(Cc3ccccc3)[C]12,66.9
7-1-rhi-cf3.log,CN1CC(C)(C)O[P](c2ccccc2)(c2ccccc2)[Rh@SP3](C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,66.9
8-1-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](c2ccccc2)(c2ccccc2)C2=CCC=C2[P]1(c1ccccc1)c1ccccc1,66.9
8-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=CCC=C2[P](C(C)(C)C)(C(C)(C)C)[Rh@SP1]1C(F)(F)F,66.9
16-1-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](c2ccccc2)(c2ccccc2)c2cccnc2[P]1(c1ccccc1)c1ccccc1,66.8
25-4-rhi-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C1CCCCC1)(C1CCCCC1)[Rh@SP2](C(F)(F)F)[P]2(C1CCCCC1)C1CCCCC1,66.8
28-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(c1ccccc1)c1ccccc1,66.8
29-1-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(c1ccccc1)c1ccccc1)CCCC3,66.8
39-4-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](C2CCCCC2)(C2CCCCC2)c2cc3ccc2CCc2ccc(c(c2)[P]1(C1CCCCC1)C1CCCCC1)CC3,66.8
12-3-rhi-cf3.log,CC1(C)OC2=C(O1)[P](C(C)(C)C)(C(C)(C)C)[Rh@SP3](C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,66.7
21-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](c2ccccc2)(c2ccccc2)c2ccccc2Oc2ccccc2[P]1(c1ccccc1)c1ccccc1,66.7
17-1-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](c2ccccc2)(c2ccccc2)Cc2ccccc2C[P]1(c1ccccc1)c1ccccc1,66.6
9-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cscc2[P](C(C)(C)C)(C(C)(C)C)[Rh@SP3]1C(F)(F)F,66.6
24-4-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](C2CCCCC2)(C2CCCCC2)c2ccccc2-c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,66.5
37-5-rhi-cf3.log,C[C@H]1c2ccccc2[P@@]2(n3cccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(n1cccc1)[Rh@SP3]2C(F)(F)F,66.5
59-5-rhi-cf3.log,FC(F)(F)[Rh@TB6]12[C]3N(C=CN3Cc3ccccc3)CCN3C=CN(C[C@@]14[CH]C=CC=C4)[C]32,66.5
16-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccnc2[P](C(C)(C)C)(C(C)(C)C)[Rh@SP1]1C(F)(F)F,66.4
37-3-rhi-cf3.log,C[C@H]1c2ccccc2[P@@]2(C(C)(C)C)N1CCN1[C@@H](C)c3ccccc3[P@]1(C(C)(C)C)[Rh@SP3]2C(F)(F)F,66.2
13-4-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](C2CCCCC2)(C2CCCCC2)[C@H]2CNC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,66
28-4-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](C2CCCCC2)(C2CCCCC2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(C1CCCCC1)C1CCCCC1,65.9
14-1-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](c2ccccc2)(c2ccccc2)C[C@H]2C[C@H](CN2)[P]1(c1ccccc1)c1ccccc1,65.8
64-3-rhi-cf3.log,CC(C)(C)N1CCN(C(C)(C)C)[C]1[Rh]C(F)(F)F,65.7
11-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=C(C(=O)N(c3ccccc3)C2=O)[P](C(C)(C)C)(C(C)(C)C)[Rh@SP3]1C(F)(F)F,65.6
21-4-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](C2CCCCC2)(C2CCCCC2)c2ccccc2Oc2ccccc2[P]1(C1CCCCC1)C1CCCCC1,65.3
14-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2C[C@H](CN2)[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,65.1
40-4-rhi-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C3CCCCC3)(C3CCCCC3)[Rh](C(F)(F)F)[P](C3CCCCC3)(C3CCCCC3)c3ccccc3[C@H]12,64.7
6-5-rhi-cf3.log,C[C@H]1C[C@H](C)[P](n2cccc2)(n2cccc2)[Rh@SP3](C(F)(F)F)[P]1(n1cccc1)n1cccc1,64.7
22-5-rhi-cf3.log,FC(F)(F)[Rh@SP3]1[C@@H]2[CH]C=CN2P(n2cccc2)c2cccc3c2oc2c(cccc23)[P]1(n1cccc1)n1cccc1,64.5
55-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1N(c2ccc(-c3ccccc3)cc2)C2=C(CCCC2)N1c1ccc(-c2ccccc2)cc1,64.5
11-1-rhi-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](c1ccccc1)(c1ccccc1)[Rh@SP2](C(F)(F)F)[P]2(c1ccccc1)c1ccccc1,64.3
19-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2CCCC[C@@H]2C[P](C(C)(C)C)(C(C)(C)C)[Rh@SP3]1C(F)(F)F,64.3
5-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](n2cccc2)(n2cccc2)CCC[P]1(n1cccc1)n1cccc1,64.3
18-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCC[C@@H](C2)[P](C(C)(C)C)(C(C)(C)C)[Rh@SP1]1C(F)(F)F,64.1
17-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)Cc2ccccc2C[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,63.9
19-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)C[C@H]2CCCC[C@@H]2C[P]1(n1cccc1)n1cccc1,63.8
25-3-rhi-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C(C)(C)C)(C(C)(C)C)[Rh](C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,63.8
38-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(n1cccc1)n1cccc1,63.7
4-5-rhi-cf3.log,C[C@H]1[C@H](C)[P](n2cccc2)(n2cccc2)[Rh@SP2](C(F)(F)F)[P]1(n1cccc1)n1cccc1,63.6
6-3-rhi-cf3.log,C[C@H]1C[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Rh](C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,63.5
15-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](n2cccc2)(n2cccc2)c2ccccc2[P]1(n1cccc1)n1cccc1,63.4
32-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(n1cccc1)n1cccc1,63.4
31-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)[C@@H]2CCCC23CCC[C@H]3[P]1(n1cccc1)n1cccc1,63.3
11-5-rhi-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](n1cccc1)(n1cccc1)[Rh@SP3](C(F)(F)F)[P]2(n1cccc1)n1cccc1,63.2
42-1-rhi-cf3.log,FC(F)(F)[Rh@SP2]1<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(c1ccccc1)c1ccccc1)c42)CC3,63.2
7-3-rhi-cf3.log,CN1CC(C)(C)O[P](C(C)(C)C)(C(C)(C)C)[Rh](C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,63.2
29-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(n1cccc1)n1cccc1)CCCC3,63.1
30-4-rhi-cf3.log,FC(F)(F)[Rh]1[P](C2CCCCC2)(C2CCCCC2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(C1CCCCC1)C1CCCCC1,63.1
32-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCCC23CCC[C@H]3O[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,63.1
7-5-rhi-cf3.log,CN1CC(C)(C)O[P](n2cccc2)(n2cccc2)[Rh@SP3](C(F)(F)F)[P]1(n1cccc1)n1cccc1,63.1
30-1-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](c2ccccc2)(c2ccccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(c1ccccc1)c1ccccc1,63
18-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)[C@@H]2CCC[C@@H](C2)[P]1(n1cccc1)n1cccc1,62.9
20-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)[C@@H]2COCC[C@@H]2[P]1(n1cccc1)n1cccc1,62.9
29-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F)CCCC3,62.9
8-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](n2cccc2)(n2cccc2)C2=CCC=C2[P]1(n1cccc1)n1cccc1,62.9
16-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)c2cccnc2[P]1(n1cccc1)n1cccc1,62.8
27-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(n1cccc1)n1cccc1)OCCO3,62.8
3-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)CC[P]1(n1cccc1)n1cccc1,62.6
34-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(n1cccc1)n1cccc1,62.6
42-2-rhi-cf3.log,C[P]1(C)Cc2cccc3c2[C@]2(CC3)CCc3cccc(N->[Rh@SP3]1C(F)(F)F)c32,62.6
27-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F)OCCO3,62.5
28-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](n2cccc2)(n2cccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(n1cccc1)n1cccc1,62.4
23-1-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](c2ccccc2)(c2ccccc2)c2cccc3c2Oc2c(cccc2[P]1(c1ccccc1)c1ccccc1)C3,62.3
24-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](n2cccc2)(n2cccc2)c2ccccc2-c2ccccc2[P]1(n1cccc1)n1cccc1,62.3
26-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1[P](n2cccc2)(n2cccc2)c2cccc3c2-c2c(cccc2[P]1(n1cccc1)n1cccc1)OCO3,62.2
25-5-rhi-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](n1cccc1)(n1cccc1)[Rh@SP2](C(F)(F)F)[P]2(n1cccc1)n1cccc1,62.1
21-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)c2ccccc2Oc2ccccc2[P]1(n1cccc1)n1cccc1,62
42-3-rhi-cf3.log,CC(C)(C)[P]1(Cc2cccc3c2[C@]2(CC3)CCc3cccc(N->[Rh@SP3]1C(F)(F)F)c32)C(C)(C)C,62
12-5-rhi-cf3.log,CC1(C)OC2=C(O1)[P](n1cccc1)(n1cccc1)[Rh@SP2](C(F)(F)F)[P]2(n1cccc1)n1cccc1,61.9
14-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)C[C@H]2C[C@H](CN2)[P]1(n1cccc1)n1cccc1,61.5
31-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCCC23CCC[C@H]3[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,61.4
35-5-rhi-cf3.log,FC(F)(F)[Rh@TB3]12[C@H]3[CH]C=CN3[P@@]1(n1cccc1)c1cccc3c1[C@H]1CC[C@@H]3c3cccc(c31)[P]2(n1cccc1)n1cccc1,61
43-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1N2CCO[C]2c2sc3ccccc3c2[P]1(n1cccc1)n1cccc1,60.9
35-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,60.3
39-5-rhi-cf3.log,FC(F)(F)[Rh@SP2]1[P](n2cccc2)(n2cccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(n1cccc1)n1cccc1)CC3,60.1
64-4-rhi-cf3.log,FC(F)(F)[Rh][C]1N(c2ccccc2)CCN1c1ccccc1,60
37-2-rhi-cf3.log,C[C@H]1c2ccccc2[P@@]2(C)N1CCN1[C@@H](C)c3ccccc3[P@]1(C)[Rh]2C(F)(F)F,59.9
26-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2-c2c(cccc2[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F)OCO3,59.6
24-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,59.1
30-5-rhi-cf3.log,FC(F)(F)[Rh]1[P](n2cccc2)(n2cccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(n1cccc1)n1cccc1,58.6
40-5-rhi-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](n3cccc3)(n3cccc3)[Rh@SP3](C(F)(F)F)[P](n3cccc3)(n3cccc3)c3ccccc3[C@H]12,58.6
1-5-rhi-cf3.log,FC(F)(F)[Rh][C@@H]1[CH]C=CN1P(CP(n1cccc1)n1cccc1)n1cccc1,58.4
38-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,57.9
21-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2Oc2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,57.4
64-5-rhi-cf3.log,FC(F)(F)[Rh][C]1N(Cc2ccccc2)CCN1Cc1ccccc1,56.8
65-5-rhi-cf3.log,FC(F)(F)[Rh@SP1]1=C2N(Cc3ccccc3)CCCN2C[C@@]12[CH]C=CC=C2,56.4
28-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,56.1
30-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P](C(C)(C)C)(C(C)(C)C)[Rh@SP2]1C(F)(F)F,54.7
22-1-rhi-cf3.log,FC(F)(F)[Rh][C@H]1[CH]C(P(c2ccccc2)c2cccc3c2oc2c(P(c4ccccc4)c4ccccc4)cccc23)=CC=C1,54.6
51-5-rhi-cf3.log,FC(F)(F)[Rh].c1ccc(-c2coc(-c3cccc4cc5cccc(-c6nc(-c7ccccc7)co6)c5cc34)n2)cc1,53.3
1-1-rhi-cf3.log,FC(F)(F)[Rh][C@H]1[CH]C=C[CH][C]1P(CP(c1ccccc1)c1ccccc1)c1ccccc1,51.8
1-4-rhi-cf3.log,FC(F)(F)[Rh][P](CP(C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1,51.7
33-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2C2(CC3)CCc3cccc(c32)[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F,50.8
51-3-rhi-cf3.log,FC1=CO[C]2c3cccc4c3[C@H]3c5c(cccc5[C]5OC=C(F)N5[Rh@]3(C(F)(F)F)N21)[CH]4,50.5
62-5-rhi-cf3.log,FC(F)(F)[Rh@]12[C]3N(Cc4ccccc4)C=CN3c3cccc4c3[C@H]1c1c(cccc1N1C=CN(Cc3ccccc3)[C]12)[CH]4,50.4
62-1-rhi-cf3.log,CN1C=CN2[C]1[Rh@]1(C(F)(F)F)[C]3N(C)C=CN3c3cccc4c3[C@@H]1c1c(cccc12)[CH]4,49.6
36-4-rhi-cf3.log,FC(F)(F)[Rh]N([CH]c1ccccc1P(C1CCCCC1)C1CCCCC1)[C@@H]1CCCC[C@H]1/N=C/c1ccccc1P(C1CCCCC1)C1CCCCC1,49.3
40-3-rhi-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@@H](c2ccccc2P(C(C)(C)C)C(C)(C)C)[C@@H]1C1=CC=C[C@@H]([Rh]C(F)(F)F)[C]1P(C(C)(C)C)C(C)(C)C,49.3
51-1-rhi-cf3.log,CC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(C)N3[Rh@SP3](C(F)(F)F)N21,48.5
62-2-rhi-cf3.log,CCN1C=CN2[C]1[Rh@]1(C(F)(F)F)[C]3N(CC)C=CN3c3cccc4c3[C@@H]1c1c(cccc12)[CH]4,48.1
65-1-rhi-cf3.log,CN1CCCN(C)[C]1[Rh]C(F)(F)F,48
36-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Rh@SP2]1C(F)(F)F,47.9
36-5-rhi-cf3.log,FC(F)(F)[Rh@TB4]12N([CH]c3ccccc3[P]1(n1cccc1)n1cccc1)[C@@H]1CCCC[C@H]1/N=C/c1ccccc1[P]2(n1cccc1)n1cccc1,47.2
36-1-rhi-cf3.log,FC(F)(F)[Rh@TB4]12N([CH]c3ccccc3[P]1(c1ccccc1)c1ccccc1)[C@@H]1CCCC[C@H]1/N=C/c1ccccc1[P]2(c1ccccc1)c1ccccc1,46.8
64-1-rhi-cf3.log,CN1CCN(C)[C]1[Rh]C(F)(F)F,46.5
23-3-rhi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2Oc2c(cccc2[P](C(C)(C)C)(C(C)(C)C)[Rh]1C(F)(F)F)C3,45.8
62-4-rhi-cf3.log,FC(F)(F)[Rh@]12[C]3N(c4ccccc4)C=CN3c3cccc4c3[C@H]1c1c(cccc1N1C=CN(c3ccccc3)[C]12)[CH]4,45.8
41-5-rhi-cf3.log,NC1=C2C(=C[CH][C@@H]1[Rh]C(F)(F)F)CC[C@]21CCc2cccc(P(N3[CH][CH]C=C3)n3cccc3)c21,44.9
51-4-rhi-cf3.log,COC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(OC)N3[Rh@SP2](C(F)(F)F)N21,44.6
41-4-rhi-cf3.log,N[C]1C2=C(C=C[C@@H]1[Rh]C(F)(F)F)CC[C@]21CCc2cccc(P(C3CCCCC3)C3CCCCC3)c21,43.6
41-2-rhi-cf3.log,CP(C)c1cccc2c1[C@@]1(CCC3=C[CH][C@H]([Rh]C(F)(F)F)C(N)=C31)CC2,43.5
62-3-rhi-cf3.log,CC(C)(C)N1C=CN2[C]1[Rh@]1(C(F)(F)F)[C]3N(C=CN3C(C)(C)C)c3cccc4c3[C@@H]1c1c(cccc12)[CH]4,43.3
51-2-rhi-cf3.log,FC(F)(F)C1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(C(F)(F)F)N3[Rh@SP2](C(F)(F)F)N21,42.8
41-3-rhi-cf3.log,CC(C)(C)[P]1(c2cccc3c2[C@@]2(CCc4cccc(N->[Rh@SP3]1C(F)(F)F)c42)CC3)C(C)(C)C,42.6
54-2-rhi-cf3.log,FC(F)(F)C1=COC2=C3C=CC=C(c4nc(C(F)(F)F)co4)N3[Rh@SP3](C(F)(F)F)N12,42.6
36-2-rhi-cf3.log,CP(C)c1ccccc1[CH]N([Rh]C(F)(F)F)[C@@H]1CCCC[C@H]1/N=C/c1ccccc1P(C)C,42.2
45-2-rhi-cf3.log,CP(C)O[C@@H]1CCC2=CC=C3C4=CC=C[CH][C@@H]4[Rh@SP3](C(F)(F)F)N3[C]21,33.1
