,SMILES,BDE
4-1-cui-cf3.log,C[C@H]1[C@H](C)[P](c2ccccc2)(c2ccccc2)[Cu](C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,83.3
42-1-cui-cf3.log,FC(F)(F)[Cu]1<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(c1ccccc1)c1ccccc1)c42)CC3,84.4
42-2-cui-cf3.log,C[P]1(C)Cc2cccc3c2[C@]2(CC3)CCc3cccc(N->[Cu@SP3]1C(F)(F)F)c32,85.7
42-3-cui-cf3.log,CC(C)(C)[P]1(Cc2cccc3c2[C@]2(CC3)CCc3cccc(N->[Cu]1C(F)(F)F)c32)C(C)(C)C,86.3
42-4-cui-cf3.log,FC(F)(F)[Cu@SP2]1<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(C1CCCCC1)C1CCCCC1)c42)CC3,86.3
42-5-cui-cf3.log,FC(F)(F)[Cu]1<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(n1cccc1)n1cccc1)c42)CC3,83.9
4-2-cui-cf3.log,C[C@H]1[C@H](C)[P](C)(C)[Cu](C(F)(F)F)[P]1(C)C,94.5
43-1-cui-cf3.log,FC(F)(F)[Cu@SP1]1N2CCO[C]2c2sc3ccccc3c2[P]1(c1ccccc1)c1ccccc1,61.7
43-2-cui-cf3.log,C[P]1(C)c2c(sc3ccccc23)[C]2OCCN2[Cu@SP1]1C(F)(F)F,61.6
43-3-cui-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c(sc3ccccc23)[C]2OCCN2[Cu]1C(F)(F)F,63.5
43-4-cui-cf3.log,FC(F)(F)[Cu@SP1]1N2CCO[C]2c2sc3ccccc3c2[P]1(C1CCCCC1)C1CCCCC1,62.4
43-5-cui-cf3.log,FC(F)(F)[Cu]1N2CCO[C]2c2sc3ccccc3c2[P]1(n1cccc1)n1cccc1,61.2
44-1-cui-cf3.log,FC(F)(F)[Cu]1N2CCO[C]2Cc2ccccc2[P]1(c1ccccc1)c1ccccc1,81.6
44-2-cui-cf3.log,C[P]1(C)c2ccccc2C[C]2OCCN2[Cu@SP1]1C(F)(F)F,81
44-3-cui-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2C[C]2OCCN2[Cu]1C(F)(F)F,82.6
44-4-cui-cf3.log,FC(F)(F)[Cu@SP1]1N2CCO[C]2Cc2ccccc2[P]1(C1CCCCC1)C1CCCCC1,82.1
44-5-cui-cf3.log,FC(F)(F)[Cu]1N2CCO[C]2Cc2ccccc2[P]1(n1cccc1)n1cccc1,78
4-4-cui-cf3.log,C[C@H]1[C@H](C)[P](C2CCCCC2)(C2CCCCC2)[Cu](C(F)(F)F)[P]1(C1CCCCC1)C1CCCCC1,85.1
45-1-cui-cf3.log,FC(F)(F)[Cu]1N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(c1ccccc1)c1ccccc1,66.7
45-2-cui-cf3.log,CP(C)O[C@@H]1CCC2=CC=C(c3ccccc3)N([Cu]C(F)(F)F)[C]21,64.8
45-3-cui-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Cu]1C(F)(F)F,66.4
45-4-cui-cf3.log,FC(F)(F)[Cu]1N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,66.4
45-5-cui-cf3.log,FC(F)(F)[Cu]N1[C]2C(=CC=C1c1ccccc1)CC[C@H]2OP(n1cccc1)n1cccc1,66.8
4-5-cui-cf3.log,C[C@H]1[C@H](C)[P](n2cccc2)(n2cccc2)[Cu](C(F)(F)F)[P]1(n1cccc1)n1cccc1,81.1
46-1-cui-cf3.log,CC1=CC2=C3C=C(C)C=CN3[Cu@SP3](C(F)(F)F)N2C=C1,74
46-2-cui-cf3.log,FC(F)(F)C1=CC2=C3C=C(C(F)(F)F)C=CN3[Cu@SP2](C(F)(F)F)N2C=C1,64.6
46-3-cui-cf3.log,FC1=CC2=C3C=C(F)C=CN3[Cu@SP2](C(F)(F)F)N2C=C1,70.8
46-4-cui-cf3.log,COC1=CC2=C3C=C(OC)C=CN3[Cu@SP3](C(F)(F)F)N2C=C1,77.8
46-5-cui-cf3.log,FC(F)(F)[Cu@SP1]1N2C=CC(c3ccccc3)=CC2=C2C=C(c3ccccc3)C=CN21,71.8
47-1-cui-cf3.log,CC1=C[CH]N2C(=C1)[C]1C=C(C)C=C3C4=CC(C)=C[CH]N4[Cu@TB16]2(C(F)(F)F)N13,56.2
47-2-cui-cf3.log,FC(F)(F)C1=C[CH]N2C(=C1)[C]1C=C(C(F)(F)F)C=C3C4=CC(C(F)(F)F)=C[CH]N4[Cu@TB16]2(C(F)(F)F)N13,49.1
47-3-cui-cf3.log,FC1=C[CH]N2C(=C1)[C]1C=C(F)C=C3C4=CC(F)=C[CH]N4[Cu@TB16]2(C(F)(F)F)N13,54.8
47-4-cui-cf3.log,COC1=C[CH]N2C(=C1)[C]1C=C(OC)C=C3C4=CC(OC)=C[CH]N4[Cu@TB16]2(C(F)(F)F)N13,59.1
48-2-cui-cf3.log,FC(F)(F)C1=c2ccc3c4c2N(C=C1)[Cu@SP2](C(F)(F)F)N4C=CC=3C(F)(F)F,66.4
48-4-cui-cf3.log,COC1=c2ccc3c4c2N(C=C1)[Cu@SP2](C(F)(F)F)N4C=CC=3OC,80.1
48-5-cui-cf3.log,FC(F)(F)[Cu@SP1]1N2C=CC(c3ccccc3)=c3ccc4c(c32)N1C=CC=4c1ccccc1,72.9
49-1-cui-cf3.log,CC1=CO[C](c2nc(C)co2)N1[Cu]C(F)(F)F,77.8
49-2-cui-cf3.log,FC(F)(F)[Cu]N1[C](c2nc(C(F)(F)F)co2)OC=C1C(F)(F)F,65.9
49-3-cui-cf3.log,FC1=CO[C](c2nc(F)co2)N1[Cu]C(F)(F)F,70.7
49-5-cui-cf3.log,FC(F)(F)[Cu]N1[C](c2nc(-c3ccccc3)co2)OC=C1c1ccccc1,77.4
50-2-cui-cf3.log,CC1(C)[C]2OC=C(C(F)(F)F)N2[Cu](C(F)(F)F)N2[C]1OC=C2C(F)(F)F,80.7
50-3-cui-cf3.log,CC(C)([C]1OC=C(F)N1[Cu]C(F)(F)F)c1nc(F)co1,82.2
50-5-cui-cf3.log,CC1(C)[C]2OC=C(c3ccccc3)N2[Cu](C(F)(F)F)N2[C]1OC=C2c1ccccc1,83
51-1-cui-cf3.log,CC1=CO[C](c2cccc3cc4cccc(-c5nc(C)co5)c4cc23)N1[Cu]C(F)(F)F,50.2
51-2-cui-cf3.log,FC(F)(F)[Cu]N1[C](c2cccc3cc4cccc(-c5nc(C(F)(F)F)co5)c4cc23)OC=C1C(F)(F)F,46.9
51-3-cui-cf3.log,FC1=CO[C](c2cccc3cc4cccc(-c5nc(F)co5)c4cc23)N1[Cu]C(F)(F)F,50.1
51-5-cui-cf3.log,FC(F)(F)[Cu]N1[C](c2cccc3cc4cccc(-c5nc(-c6ccccc6)co5)c4cc23)OC=C1c1ccccc1,51.4
5-1-cui-cf3.log,FC(F)(F)[Cu]1[P](c2ccccc2)(c2ccccc2)CCC[P]1(c1ccccc1)c1ccccc1,82.7
52-1-cui-cf3.log,CC1=COC2=c3ccccc3=C3OC=C(C)N3[Cu](C(F)(F)F)N12,71
52-2-cui-cf3.log,FC(F)(F)C1=COC2=c3ccccc3=C3OC=C(C(F)(F)F)N3[Cu](C(F)(F)F)N12,60.1
52-3-cui-cf3.log,FC1=CO[C](c2ccccc2-c2nc(F)co2)N1[Cu]C(F)(F)F,68.6
52-5-cui-cf3.log,FC(F)(F)[Cu]1N2C(c3ccccc3)=COC2=c2ccccc2=C2OC=C(c3ccccc3)N21,68.4
5-2-cui-cf3.log,C[P]1(C)CCC[P](C)(C)[Cu]1C(F)(F)F,82.8
53-1-cui-cf3.log,CC1=CO[C](c2ccccc2)N1[Cu]C(F)(F)F,83.1
53-2-cui-cf3.log,FC(F)(F)[Cu]N1[C](c2ccccc2)OC=C1C(F)(F)F,81.5
53-3-cui-cf3.log,FC1=CO[C](c2ccccc2)N1[Cu]C(F)(F)F,81.9
53-4-cui-cf3.log,COC1=CO[C](c2ccccc2)N1[Cu]C(F)(F)F,83.4
53-5-cui-cf3.log,FC(F)(F)[Cu]N1[C](c2ccccc2)OC=C1c1ccccc1,82.4
5-3-cui-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CCC[P](C(C)(C)C)(C(C)(C)C)[Cu]1C(F)(F)F,85.6
54-1-cui-cf3.log,CC1=COC2=C3C=CC=C(c4nc(C)co4)N3[Cu@SP2](C(F)(F)F)N12,56.8
54-2-cui-cf3.log,FC(F)(F)C1=COC2=C3C=CC=C(c4nc(C(F)(F)F)co4)N3[Cu@SP3](C(F)(F)F)N12,51.6
54-3-cui-cf3.log,Fc1coc([C]2C=CC=C(c3nc(F)co3)N2[Cu]C(F)(F)F)n1,53.8
54-5-cui-cf3.log,FC(F)(F)[Cu]N1[C](c2nc(-c3ccccc3)co2)C=CC=C1c1nc(-c2ccccc2)co1,58.7
5-4-cui-cf3.log,FC(F)(F)[Cu]1[P](C2CCCCC2)(C2CCCCC2)CCC[P]1(C1CCCCC1)C1CCCCC1,83.8
55-1-cui-cf3.log,Cc1ccc(N2C3=C(CCCC3)N(c3ccc(C)cc3)[Cu]2C(F)(F)F)cc1,61.1
55-2-cui-cf3.log,FC(F)(F)c1ccc(N2C3=C(CCCC3)N(c3ccc(C(F)(F)F)cc3)[Cu]2C(F)(F)F)cc1,55.5
55-3-cui-cf3.log,Fc1ccc(N2C3=C(CCCC3)N(c3ccc(F)cc3)[Cu]2C(F)(F)F)cc1,59.1
55-4-cui-cf3.log,COc1ccc(N2C3=C(CCCC3)N(c3ccc(OC)cc3)[Cu]2C(F)(F)F)cc1,61.4
55-5-cui-cf3.log,FC(F)(F)[Cu]1N(c2ccc(-c3ccccc3)cc2)C2=C(CCCC2)N1c1ccc(-c2ccccc2)cc1,58.6
5-5-cui-cf3.log,FC(F)(F)[Cu@SP1]1[P](n2cccc2)(n2cccc2)CCC[P]1(n1cccc1)n1cccc1,74.8
56-2-cui-cf3.log,CCN1C=CN2CN3C=CN(CC)[C]3[Cu](C(F)(F)F)[C]12,83.5
56-3-cui-cf3.log,CC(C)(C)N1C=CN2CN3C=CN(C(C)(C)C)[C]3[Cu](C(F)(F)F)[C]21,74.6
56-4-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(C=CN2c2ccccc2)CN2C=CN(c3ccccc3)[C]21,76.5
56-5-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(Cc3ccccc3)C=CN2CN2C=CN(Cc3ccccc3)[C]21,78.6
57-1-cui-cf3.log,CN1N=CN2CN3C=NN(C)[C]3[Cu](C(F)(F)F)[C]21,79.3
57-2-cui-cf3.log,CCN1N=CN2CN3C=NN(CC)[C]3[Cu](C(F)(F)F)[C]21,80.4
57-3-cui-cf3.log,CC(C)(C)N1N=CN2CN3C=NN(C(C)(C)C)[C]3[Cu](C(F)(F)F)[C]21,79.3
57-5-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(C=NN2Cc2ccccc2)CN2C=NN(Cc3ccccc3)[C]21,77.9
58-1-cui-cf3.log,CN1[C]2N(CN3[C](N(C)c4ccccc43)[Cu]2C(F)(F)F)c2ccccc21,74.3
58-2-cui-cf3.log,CCN1[C]2N(CN3[C](N(CC)c4ccccc43)[Cu]2C(F)(F)F)c2ccccc21,75.7
58-3-cui-cf3.log,CC(C)(C)N1[C]2N(CN3[C](N(C(C)(C)C)c4ccccc43)[Cu]2C(F)(F)F)c2ccccc21,70.8
58-4-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(CN3[C]1N(c1ccccc1)c1ccccc13)c1ccccc1N2c1ccccc1,72.1
58-5-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(Cc3ccccc3)c3ccccc3N2CN2[C]1N(Cc1ccccc1)c1ccccc12,74.8
59-1-cui-cf3.log,CN1C=CN2CCN3C=CN(C)C3=[Cu](C(F)(F)F)[C]12,77.6
59-2-cui-cf3.log,CCN1C=CN2CCN3C=CN(CC)C3=[Cu](C(F)(F)F)[C]12,79.3
59-3-cui-cf3.log,CC(C)(C)N1C=CN2CCN3C=CN(C(C)(C)C)[C]3[Cu](C(F)(F)F)[C]21,76.8
59-4-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(C=CN2c2ccccc2)CCN2C=CN(c3ccccc3)[C]21,67.4
59-5-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(C=CN2Cc2ccccc2)CCN2C=CN(Cc3ccccc3)[C]21,74
60-1-cui-cf3.log,CN1C=CN2[C]1[Cu](C(F)(F)F)=C1N(C)C=CN1c1ccccc12,82.8
60-2-cui-cf3.log,CCN1C=CN2[C]1[Cu](C(F)(F)F)=C1N(CC)C=CN1c1ccccc12,83.8
60-3-cui-cf3.log,CC(C)(C)N1C=CN2[C]1[Cu](C(F)(F)F)=C1N(C=CN1C(C)(C)C)c1ccccc12,82.8
60-4-cui-cf3.log,FC(F)(F)[Cu]1=C2N(c3ccccc3)C=CN2c2ccccc2N2C=CN(c3ccccc3)[C]21,78
60-5-cui-cf3.log,FC(F)(F)[Cu]1=C2N(Cc3ccccc3)C=CN2c2ccccc2N2C=CN(Cc3ccccc3)[C]21,84.5
61-1-cui-cf3.log,CN1C=CN2Cc3ccccc3CN3C=CN(C)[C]3[Cu](C(F)(F)F)[C]12,78.4
61-2-cui-cf3.log,CCN1C=CN2Cc3ccccc3CN3C=CN(CC)[C]3[Cu](C(F)(F)F)[C]12,79.7
61-3-cui-cf3.log,CC(C)(C)N1C=CN2Cc3ccccc3CN3C=CN(C(C)(C)C)[C]3[Cu](C(F)(F)F)[C]21,74
61-4-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(C=CN2c2ccccc2)Cc2ccccc2CN2C=CN(c3ccccc3)[C]21,68.1
61-5-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(Cc3ccccc3)C=CN2Cc2ccccc2CN2C=CN(Cc3ccccc3)[C]21,78.7
6-1-cui-cf3.log,C[C@H]1C[C@H](C)[P](c2ccccc2)(c2ccccc2)[Cu](C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,81.3
62-1-cui-cf3.log,CN1C=CN2[C]1[Cu@SP1](C(F)(F)F)[C]1N(C)C=CN1c1cccc3cc4cccc2c4cc13,41
62-2-cui-cf3.log,CCN1C=CN2[C]1[Cu@SP1](C(F)(F)F)[C]1N(CC)C=CN1c1cccc3cc4cccc2c4cc13,40.5
62-3-cui-cf3.log,CC(C)(C)N1C=CN2[C]1[Cu@SP1](C(F)(F)F)[C]1N(C=CN1C(C)(C)C)c1cccc3cc4cccc2c4cc13,42.2
62-4-cui-cf3.log,FC(F)(F)[Cu@SP3]1[C]2N(c3ccccc3)C=CN2c2cccc3cc4cccc(c4cc23)N2C=CN(c3ccccc3)[C]21,40.4
62-5-cui-cf3.log,FC(F)(F)[Cu@SP3]1[C]2N(Cc3ccccc3)C=CN2c2cccc3cc4cccc(c4cc23)N2C=CN(Cc3ccccc3)[C]21,41
6-2-cui-cf3.log,C[C@H]1C[C@H](C)[P](C)(C)[Cu](C(F)(F)F)[P]1(C)C,83.2
63-1-cui-cf3.log,CN1C=CN2[C]1[Cu](C(F)(F)F)[C]1N(C)C=CN1c1ccc3ccccc3c1-c1c2ccc2ccccc12,61.4
63-2-cui-cf3.log,CCN1C=CN2[C]1[Cu](C(F)(F)F)[C]1N(CC)C=CN1c1ccc3ccccc3c1-c1c2ccc2ccccc12,59.2
63-3-cui-cf3.log,CC(C)(C)N1C=CN2[C]1/[Cu](C(F)(F)F)=C1\N(C=CN1C(C)(C)C)c1ccc3ccccc3c1-c1c2ccc2ccccc12,55.9
63-4-cui-cf3.log,FC(F)(F)/[Cu]1=C2\N(c3ccccc3)C=CN2c2ccc3ccccc3c2-c2c(ccc3ccccc23)N2C=CN(c3ccccc3)[C]21,58.1
63-5-cui-cf3.log,FC(F)(F)[Cu]1[C]2N(Cc3ccccc3)C=CN2c2ccc3ccccc3c2-c2c(ccc3ccccc23)N2C=CN(Cc3ccccc3)[C]21,64.7
6-3-cui-cf3.log,C[C@H]1C[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Cu](C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,83.7
64-1-cui-cf3.log,CN1CCN(C)[C]1[Cu]C(F)(F)F,85.8
64-2-cui-cf3.log,CCN1CCN(CC)[C]1[Cu]C(F)(F)F,86
64-3-cui-cf3.log,CC(C)(C)N1CCN(C(C)(C)C)[C]1[Cu]C(F)(F)F,85.5
64-4-cui-cf3.log,FC(F)(F)[Cu][C]1N(c2ccccc2)CCN1c1ccccc1,82
65-1-cui-cf3.log,CN1CCCN(C)[C]1[Cu]C(F)(F)F,86.2
65-2-cui-cf3.log,CCN1CCCN(CC)[C]1[Cu]C(F)(F)F,86.1
65-3-cui-cf3.log,CC(C)(C)N1CCCN(C(C)(C)C)[C]1[Cu]C(F)(F)F,83.6
65-4-cui-cf3.log,FC(F)(F)[Cu][C]1N(c2ccccc2)CCCN1c1ccccc1,83.5
65-5-cui-cf3.log,FC(F)(F)[Cu][C]1N(Cc2ccccc2)CCCN1Cc1ccccc1,86.2
6-5-cui-cf3.log,C[C@H]1C[C@H](C)[P](n2cccc2)(n2cccc2)[Cu@SP3](C(F)(F)F)[P]1(n1cccc1)n1cccc1,76.6
7-1-cui-cf3.log,CN1CC(C)(C)O[P](c2ccccc2)(c2ccccc2)[Cu](C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,80.3
7-2-cui-cf3.log,CN1CC(C)(C)O[P](C)(C)[Cu](C(F)(F)F)[P]1(C)C,83.8
7-3-cui-cf3.log,CN1CC(C)(C)O[P](C(C)(C)C)(C(C)(C)C)[Cu](C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,82.9
7-4-cui-cf3.log,CN1CC(C)(C)O[P](C2CCCCC2)(C2CCCCC2)[Cu](C(F)(F)F)[P]1(C1CCCCC1)C1CCCCC1,84.8
7-5-cui-cf3.log,CN1CC(C)(C)O[P](n2cccc2)(n2cccc2)[Cu](C(F)(F)F)[P]1(n1cccc1)n1cccc1,80.6
8-1-cui-cf3.log,FC(F)(F)[Cu]1[P](c2ccccc2)(c2ccccc2)C2=CCC=C2[P]1(c1ccccc1)c1ccccc1,80.2
8-2-cui-cf3.log,C[P]1(C)C2=CCC=C2[P@OH1](C)(C)[Cu@SP3]1C(F)(F)F,82.2
8-3-cui-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=CCC=C2[P](C(C)(C)C)(C(C)(C)C)[Cu]1C(F)(F)F,77.1
8-4-cui-cf3.log,FC(F)(F)[Cu]1[P](C2CCCCC2)(C2CCCCC2)C2=CCC=C2[P]1(C1CCCCC1)C1CCCCC1,81.3
8-5-cui-cf3.log,FC(F)(F)[Cu][P](C1=CCC=C1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,79.3
9-1-cui-cf3.log,FC(F)(F)[Cu@SP2]1[P](c2ccccc2)(c2ccccc2)c2cscc2[P]1(c1ccccc1)c1ccccc1,78.8
9-2-cui-cf3.log,C[P]1(C)c2cscc2[P](C)(C)[Cu@SP1]1C(F)(F)F,81.4
9-4-cui-cf3.log,FC(F)(F)[Cu@SP1]1[P](C2CCCCC2)(C2CCCCC2)c2cscc2[P]1(C1CCCCC1)C1CCCCC1,83.4
9-5-cui-cf3.log,FC(F)(F)[Cu]1[P](n2cccc2)(n2cccc2)c2cscc2[P]1(n1cccc1)n1cccc1,78.3
