,SMILES,BDE
55-3-niii-cf3.log,Fc1ccc(N2[C]3CCCC[C]3N(c3ccc(F)cc3)[Ni@SP3]2(C(F)(F)F)C(F)(F)F)cc1,50
55-5-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)N(c2ccc(-c3ccccc3)cc2)[C]2CCCC[C]2N1c1ccc(-c2ccccc2)cc1,49.9
32-2-niii-cf3.log,C[P]1(C)O[C@@H]2CCCC23CCC[C@H]3O[P](C)(C)[Ni@SP3]1(C(F)(F)F)C(F)(F)F,49.7
11-5-niii-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](n1cccc1)(n1cccc1)[Ni@SP1](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,49.5
13-5-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@H]2CNC[C@@H]2[P]1(n1cccc1)n1cccc1,49.5
55-2-niii-cf3.log,FC(F)(F)c1ccc(N2[C]3CCCC[C]3N(c3ccc(C(F)(F)F)cc3)[Ni@SP1]2(C(F)(F)F)C(F)(F)F)cc1,49.5
17-4-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)Cc2ccccc2C[P]1(C1CCCCC1)C1CCCCC1,49.4
43-5-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)N2CCO[C]2c2sc3ccccc3c2[P]1(n1cccc1)n1cccc1,49.4
12-5-niii-cf3.log,CC1(C)OC2=C(O1)[P](n1cccc1)(n1cccc1)[Ni@SP2](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,49.3
13-4-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2CNC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,49.3
55-4-niii-cf3.log,COc1ccc(N2[C]3CCCC[C]3N(c3ccc(OC)cc3)[Ni@TB3]2(C(F)(F)F)C(F)(F)F)cc1,49.1
30-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(C1CCCCC1)C1CCCCC1,49
49-2-niii-cf3.log,FC(F)(F)C1=COC2=C3OC=C(C(F)(F)F)N3[Ni@SP2](C(F)(F)F)(C(F)(F)F)N12,48.9
38-5-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(n1cccc1)n1cccc1,48.8
59-1-niii-cf3.log,CN1C=CN2CCN3C=CN(C)[C]3[Ni](C(F)(F)F)(C(F)(F)F)[C]12,48.7
31-1-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2CCCC23CCC[C@H]3[P]1(c1ccccc1)c1ccccc1,48.6
56-1-niii-cf3.log,CN1C=CN2CN3C=CN(C)[C]3[Ni](C(F)(F)F)(C(F)(F)F)[C]12,48.3
42-5-niii-cf3.log,FC(F)(F)[Ni@SP1]1(<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(n1cccc1)n1cccc1)c42)CC3)C(F)(F)F,48.2
24-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2-c2ccccc2[P]1(n1cccc1)n1cccc1,48.1
44-5-niii-cf3.log,FC(F)(F)[Ni@TB3]1(C(F)(F)F)N2CCO[C]2Cc2ccccc2[P]1(n1cccc1)n1cccc1,48.1
63-3-niii-cf3.log,CC(C)(C)N1C=CN2[C]1[Ni@SP1](C(F)(F)F)(C(F)(F)F)[C]1N(C=CN1C(C)(C)C)c1ccc3ccccc3c1-c1c2ccc2ccccc12,48
64-2-niii-cf3.log,CCN1CCN(CC)[C]1[Ni@SP2](C(F)(F)F)C(F)(F)F,47.8
65-2-niii-cf3.log,CCN1CCCN(CC)[C]1[Ni@SP1](C(F)(F)F)C(F)(F)F,47.7
26-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2-c2c(cccc2[P]1(n1cccc1)n1cccc1)OCO3,47.3
18-1-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2CCC[C@@H](C2)[P]1(c1ccccc1)c1ccccc1,47.2
25-5-niii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](n1cccc1)(n1cccc1)[Ni](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,47.2
27-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(n1cccc1)n1cccc1)OCCO3,47.2
29-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(n1cccc1)n1cccc1)CCCC3,47.2
25-4-niii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C1CCCCC1)(C1CCCCC1)[Ni](C(F)(F)F)(C(F)(F)F)[P]2(C1CCCCC1)C1CCCCC1,47.1
53-1-niii-cf3.log,CC1=CO[C](c2ccccc2)N1[Ni@SP1](C(F)(F)F)C(F)(F)F,47.1
28-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(n1cccc1)n1cccc1,47
42-4-niii-cf3.log,FC(F)(F)[Ni@SP1]1(<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(C1CCCCC1)C1CCCCC1)c42)CC3)C(F)(F)F,47
7-1-niii-cf3.log,CN1CC(C)(C)O[P](c2ccccc2)(c2ccccc2)[Ni](C(F)(F)F)(C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,47
58-1-niii-cf3.log,CN1[C]2N(CN3[C](N(C)c4ccccc43)[Ni]2(C(F)(F)F)C(F)(F)F)c2ccccc21,46.8
53-4-niii-cf3.log,COC1=CO[C](c2ccccc2)N1[Ni@SP1](C(F)(F)F)C(F)(F)F,46.7
24-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2-c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,46.6
64-1-niii-cf3.log,CN1CCN(C)[C]1[Ni@SP2](C(F)(F)F)C(F)(F)F,46.6
64-5-niii-cf3.log,FC(F)(F)[Ni@SP2]([C]1N(Cc2ccccc2)CCN1Cc1ccccc1)C(F)(F)F,46.6
45-4-niii-cf3.log,FC(F)(F)[Ni@TB3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,46.5
53-2-niii-cf3.log,FC(F)(F)C1=CO[C](c2ccccc2)N1[Ni@SP1](C(F)(F)F)C(F)(F)F,46.5
12-3-niii-cf3.log,CC1(C)OC2=C(O1)[P](C(C)(C)C)(C(C)(C)C)[Ni@SP2](C(F)(F)F)(C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,46.2
27-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(C1CCCCC1)C1CCCCC1)OCCO3,46.2
34-1-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(c1ccccc1)c1ccccc1,46.2
17-1-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)Cc2ccccc2C[P]1(c1ccccc1)c1ccccc1,46.1
38-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,46.1
33-1-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(c1ccccc1)c1ccccc1,46
14-1-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)C[C@H]2C[C@H](CN2)[P]1(c1ccccc1)c1ccccc1,45.5
21-2-niii-cf3.log,C[P]1(C)c2ccccc2Oc2ccccc2[P](C)(C)[Ni]1(C(F)(F)F)C(F)(F)F,45.5
49-5-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)N2C(c3ccccc3)=COC2=C2OC=C(c3ccccc3)N21,45.5
59-2-niii-cf3.log,CCN1C=CN2CCN3C=CN(CC)[C]3[Ni](C(F)(F)F)(C(F)(F)F)[C]12,45.5
65-4-niii-cf3.log,FC(F)(F)[Ni@SP3]([C]1N(c2ccccc2)CCCN1c1ccccc1)C(F)(F)F,45.5
18-4-niii-cf3.log,FC(F)(F)[Ni@TB4]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2CCC[C@@H](C2)[P]1(C1CCCCC1)C1CCCCC1,45.4
10-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c[nH]cc2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,45.3
29-1-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(c1ccccc1)c1ccccc1)CCCC3,45.3
56-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[C]2N(C=CN2c2ccccc2)CN2C=CN(c3ccccc3)[C]21,45.3
31-5-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCCC23CCC[C@H]3[P]1(n1cccc1)n1cccc1,45.2
31-4-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2CCCC23CCC[C@H]3[P]1(C1CCCCC1)C1CCCCC1,45
36-2-niii-cf3.log,C[P]1(C)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P](C)(C)[Ni@SP2]1(C(F)(F)F)C(F)(F)F,45
3-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CC[P](C(C)(C)C)(C(C)(C)C)[Ni@SP1]1(C(F)(F)F)C(F)(F)F,44.9
65-5-niii-cf3.log,FC(F)(F)[Ni@SP3]([C]1N(Cc2ccccc2)CCCN1Cc1ccccc1)C(F)(F)F,44.9
45-2-niii-cf3.log,C[P]1(C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Ni@TB6]1(C(F)(F)F)C(F)(F)F,44.7
26-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2-c2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)OCO3,44.6
34-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,44.6
58-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[C]2N(CN3[C]1N(c1ccccc1)c1ccccc13)c1ccccc1N2c1ccccc1,44.6
64-3-niii-cf3.log,CC(C)(C)N1CCN(C(C)(C)C)[C]1[Ni@SP2](C(F)(F)F)C(F)(F)F,44.6
8-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=CCC=C2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,44.6
41-3-niii-cf3.log,CC(C)(C)[P]1(c2cccc3c2[C@@]2(CCc4cccc(N->[Ni]1(C(F)(F)F)C(F)(F)F)c42)CC3)C(C)(C)C,44.4
44-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2C[C]2OCCN2[Ni@SP1]1(C(F)(F)F)C(F)(F)F,44.3
9-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cscc2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,44.3
18-5-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCC[C@@H](C2)[P]1(n1cccc1)n1cccc1,44
54-5-niii-cf3.log,FC(F)(F)[Ni@TB19]1(C(F)(F)F)N2C(c3nc(-c4ccccc4)co3)=CC=CC2=C2OC=C(c3ccccc3)N21,43.9
14-5-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[C@H]2C[C@H](CN2)[P]1(n1cccc1)n1cccc1,43.6
59-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[C]2N(C=CN2Cc2ccccc2)CCN2C=CN(Cc3ccccc3)[C]21,43.6
19-5-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[C@H]2CCCC[C@@H]2C[P]1(n1cccc1)n1cccc1,43.3
22-2-niii-cf3.log,CP(C)c1cccc2c1oc1c([P](C)(C)[Ni](C(F)(F)F)C(F)(F)F)cccc12,43.3
45-1-niii-cf3.log,FC(F)(F)[Ni@TB3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(c1ccccc1)c1ccccc1,43.3
30-1-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(c1ccccc1)c1ccccc1,43.2
37-3-niii-cf3.log,C[C@H]1c2ccccc2[P@@]2(C(C)(C)C)N1CCN1[C@@H](C)c3ccccc3[P@]1(C(C)(C)C)[Ni@TB16]2(C(F)(F)F)C(F)(F)F,43.2
34-5-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(n1cccc1)n1cccc1,43
40-3-niii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@@H](c2ccccc2P(C(C)(C)C)C(C)(C)C)[C@@H]1C1=CC=C[C@@H]2[C]1[P](C(C)(C)C)(C(C)(C)C)[Ni@SP1]2(C(F)(F)F)C(F)(F)F,43
33-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(n1cccc1)n1cccc1,42.9
43-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c(sc3ccccc23)[C]2OCCN2[Ni]1(C(F)(F)F)C(F)(F)F,42.8
19-4-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)C[C@H]2CCCC[C@@H]2C[P]1(C1CCCCC1)C1CCCCC1,42.7
39-1-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(c1ccccc1)c1ccccc1)CC3,42.7
54-3-niii-cf3.log,FC1=COC2=C3C=CC=C(c4nc(F)co4)N3[Ni@TB6](C(F)(F)F)(C(F)(F)F)N12,42.6
4-3-niii-cf3.log,C[C@H]1[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Ni](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,42.5
45-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Ni@TB6]1(C(F)(F)F)C(F)(F)F,42.5
13-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2CNC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Ni@TB6]1(C(F)(F)F)C(F)(F)F,42.4
15-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,42.4
21-1-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2Oc2ccccc2[P]1(c1ccccc1)c1ccccc1,42.4
7-5-niii-cf3.log,CN1CC(C)(C)O[P](n2cccc2)(n2cccc2)[Ni](C(F)(F)F)(C(F)(F)F)[P]1(n1cccc1)n1cccc1,42.4
11-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=C(C(=O)N(c3ccccc3)C2=O)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,42.2
42-3-niii-cf3.log,CC(C)(C)[P]1(Cc2cccc3c2[C@]2(CC3)CCc3cccc(N->[Ni]1(C(F)(F)F)C(F)(F)F)c32)C(C)(C)C,42
45-5-niii-cf3.log,FC(F)(F)[Ni@TB3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(n1cccc1)n1cccc1,41.8
32-1-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(c1ccccc1)c1ccccc1,41.5
22-1-niii-cf3.log,FC(F)(F)[Ni](C(F)(F)F)[P](c1ccccc1)(c1ccccc1)c1cccc2c1oc1c(P(c3ccccc3)c3ccccc3)cccc12,41.2
22-4-niii-cf3.log,FC(F)(F)[Ni](C(F)(F)F)[P](c1cccc2c1oc1c(P(C3CCCCC3)C3CCCCC3)cccc12)(C1CCCCC1)C1CCCCC1,41.2
5-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CCC[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,41.2
65-3-niii-cf3.log,CC(C)(C)N1CCCN(C(C)(C)C)[C]1[Ni@SP1](C(F)(F)F)C(F)(F)F,41.2
35-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(n1cccc1)n1cccc1,40.8
21-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2Oc2ccccc2[P]1(n1cccc1)n1cccc1,40.7
30-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(n1cccc1)n1cccc1,40.7
17-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)Cc2ccccc2C[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,40.4
6-3-niii-cf3.log,C[C@H]1C[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Ni](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,40.4
14-4-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)C[C@H]2C[C@H](CN2)[P]1(C1CCCCC1)C1CCCCC1,40.2
20-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2COCC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,40.1
7-4-niii-cf3.log,CN1CC(C)(C)O[P](C2CCCCC2)(C2CCCCC2)[Ni](C(F)(F)F)(C(F)(F)F)[P]1(C1CCCCC1)C1CCCCC1,40
22-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[C@@H]2[CH]C=CN2P(n2cccc2)c2cccc3c2oc2c(cccc23)[P]1(n1cccc1)n1cccc1,39.5
32-5-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(n1cccc1)n1cccc1,39.3
35-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(C1CCCCC1)C1CCCCC1,39.3
39-5-niii-cf3.log,FC(F)(F)[Ni@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(n1cccc1)n1cccc1)CC3,39.3
23-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2Oc2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)C3,38.7
16-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccnc2[P](C(C)(C)C)(C(C)(C)C)[Ni@SP1]1(C(F)(F)F)C(F)(F)F,38.4
21-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2Oc2ccccc2[P]1(C1CCCCC1)C1CCCCC1,38
33-4-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(C1CCCCC1)C1CCCCC1,37.7
19-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2CCCC[C@@H]2C[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,37
14-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2C[C@H](CN2)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,36.9
23-1-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2Oc2c(cccc2[P]1(c1ccccc1)c1ccccc1)C3,36.8
47-4-niii-cf3.log,COC1=C[CH]N2C(=C1)[C]1C=C(OC)C=C3C4=CC(OC)=C[CH]N4[Ni@TB17]2(C(F)(F)F)(C(F)(F)F)N13,36.6
18-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCC[C@@H](C2)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,36.5
23-5-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2Oc2c(cccc2[P]1(n1cccc1)n1cccc1)C3,36.5
30-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,36
32-4-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,35.5
40-2-niii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C)(C)[Ni](C(F)(F)F)(C(F)(F)F)[P](C)(C)c3ccccc3[C@H]12,35.2
40-4-niii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C3CCCCC3)(C3CCCCC3)[Ni](C(F)(F)F)(C(F)(F)F)[P](C3CCCCC3)(C3CCCCC3)c3ccccc3[C@H]12,34.6
23-3-niii-cf3.log,CC(C)(C)P(c1cccc2c1Oc1c(cccc1[P]([Ni](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)C2)C(C)(C)C,34.1
37-5-niii-cf3.log,C[C@H]1c2ccccc2[P@@]2(n3cccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(n1cccc1)[Ni@TB16]2(C(F)(F)F)C(F)(F)F,33.7
47-1-niii-cf3.log,CC1=C[CH]N2C(=C1)[C]1C=C(C)C=C3C4=CC(C)=C[CH]N4[Ni@TB17]2(C(F)(F)F)(C(F)(F)F)N13,33.3
40-1-niii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](c3ccccc3)(c3ccccc3)[Ni](C(F)(F)F)(C(F)(F)F)[P](c3ccccc3)(c3ccccc3)c3ccccc3[C@H]12,33.1
24-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,32.7
36-1-niii-cf3.log,FC(F)(F)[Ni@SP1]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(c1ccccc1)c1ccccc1,32.7
35-1-niii-cf3.log,FC(F)(F)[Ni]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(c1ccccc1)c1ccccc1,32.4
26-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2-c2c(cccc2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F)OCO3,32.1
38-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,31.6
47-5-niii-cf3.log,FC(F)(F)[Ni@TB19]12(C(F)(F)F)N3[CH]C=C(c4ccccc4)C=C3[C]3C=C(c4ccccc4)C=C(C4=CC(c5ccccc5)=C[CH]N41)N32,31.3
47-3-niii-cf3.log,FC1=C[CH]N2C(=C1)[C]1C=C(F)C=C3C4=CC(F)=C[CH]N4[Ni@TB17]2(C(F)(F)F)(C(F)(F)F)N13,31.2
36-4-niii-cf3.log,FC(F)(F)[Ni@SP1]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,31
7-3-niii-cf3.log,CN1CC(C)(C)O[P](C(C)(C)C)(C(C)(C)C)[Ni](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,30.9
36-5-niii-cf3.log,FC(F)(F)[Ni@SP1]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(n1cccc1)n1cccc1,30.6
27-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F)OCCO3,30.2
22-3-niii-cf3.log,CC(C)(C)P(c1cccc2c1oc1c([P]([Ni](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)cccc12)C(C)(C)C,28.9
