,SMILES,BDE
42-4-pdii-cf3.log,FC(F)(F)[Pd@SP1]1(<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(C1CCCCC1)C1CCCCC1)c42)CC3)C(F)(F)F,57.6
61-3-pdii-cf3.log,CC(C)(C)N1C=CN2Cc3ccccc3CN3C=CN(C(C)(C)C)[C]3[Pd@TB13](C(F)(F)F)(C(F)(F)F)[C]21,57.6
12-5-pdii-cf3.log,CC1(C)OC2=C(O1)[P](n1cccc1)(n1cccc1)[Pd@SP2](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,57.5
24-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2-c2ccccc2[P]1(c1ccccc1)c1ccccc1,57.5
21-2-pdii-cf3.log,C[P]1(C)c2ccccc2Oc2ccccc2[P](C)(C)[Pd@SP3]1(C(F)(F)F)C(F)(F)F,57.4
15-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2[P]1(n1cccc1)n1cccc1,57.3
44-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)N2CCO[C]2Cc2ccccc2[P]1(n1cccc1)n1cccc1,57.3
59-1-pdii-cf3.log,CN1C=CN2CCN3C=CN(C)[C]3[Pd@SP2](C(F)(F)F)(C(F)(F)F)[C]12,57.3
1-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[P]1(n1cccc1)n1cccc1,57.2
35-2-pdii-cf3.log,C[P]1(C)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P](C)(C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,57.2
42-5-pdii-cf3.log,FC(F)(F)[Pd@SP1]1(<-Nc2cccc3c2[C@@]2(CCc4cccc(C[P]1(n1cccc1)n1cccc1)c42)CC3)C(F)(F)F,57.2
18-1-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2CCC[C@@H](C2)[P]1(c1ccccc1)c1ccccc1,57.1
34-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(n1cccc1)n1cccc1,57.1
40-2-pdii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C)(C)[Pd@SP1](C(F)(F)F)(C(F)(F)F)[P](C)(C)c3ccccc3[C@H]12,57.1
28-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(c1ccccc1)c1ccccc1,57
8-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C2=CCC=C2[P]1(n1cccc1)n1cccc1,57
13-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@H]2CNC[C@@H]2[P]1(n1cccc1)n1cccc1,56.8
14-1-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)C[C@H]2C[C@H](CN2)[P]1(c1ccccc1)c1ccccc1,56.6
31-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCCC23CCC[C@H]3[P]1(n1cccc1)n1cccc1,56.4
49-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)N2C(c3ccccc3)=COC2=C2OC=C(c3ccccc3)N21,56.2
38-4-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,56.1
51-1-pdii-cf3.log,CC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(C)N3[Pd@SP3](C(F)(F)F)(C(F)(F)F)N21,56.1
51-2-pdii-cf3.log,FC(F)(F)C1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(C(F)(F)F)N3[Pd@SP3](C(F)(F)F)(C(F)(F)F)N21,56.1
38-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(n1cccc1)n1cccc1,56
54-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)N2C(c3nc(-c4ccccc4)co3)=CC=CC2=C2OC=C(c3ccccc3)N21,55.7
20-4-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2COCC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,55.6
43-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c(sc3ccccc23)[C]2OCCN2[Pd@SP3]1(C(F)(F)F)C(F)(F)F,55.5
63-3-pdii-cf3.log,CC(C)(C)N1C=CN2[C]1[Pd@SP1](C(F)(F)F)(C(F)(F)F)[C]1N(C=CN1C(C)(C)C)c1ccc3ccccc3c1-c1c2ccc2ccccc12,55.5
12-3-pdii-cf3.log,CC1(C)OC2=C(O1)[P](C(C)(C)C)(C(C)(C)C)[Pd@SP2](C(F)(F)F)(C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,55.4
13-4-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2CNC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,55.4
65-4-pdii-cf3.log,FC(F)(F)[Pd@SP3]([C]1N(c2ccccc2)CCCN1c1ccccc1)C(F)(F)F,55.4
17-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)Cc2ccccc2C[P]1(c1ccccc1)c1ccccc1,55.2
30-4-pdii-cf3.log,FC(F)(F)[Pd]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(C1CCCCC1)C1CCCCC1,55.2
27-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(n1cccc1)n1cccc1)OCCO3,55.1
29-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(n1cccc1)n1cccc1)CCCC3,55
53-5-pdii-cf3.log,FC(F)(F)[Pd@SP3](N1[C](c2ccccc2)OC=C1c1ccccc1)C(F)(F)F,55
54-3-pdii-cf3.log,FC1=COC2=C3C=CC=C(c4nc(F)co4)N3[Pd@SP1](C(F)(F)F)(C(F)(F)F)N12,55
45-4-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,54.9
11-4-pdii-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](C1CCCCC1)(C1CCCCC1)[Pd@SP1](C(F)(F)F)(C(F)(F)F)[P]2(C1CCCCC1)C1CCCCC1,54.8
25-5-pdii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](n1cccc1)(n1cccc1)[Pd@SP2](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,54.8
51-4-pdii-cf3.log,COC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(OC)N3[Pd@SP3](C(F)(F)F)(C(F)(F)F)N21,54.8
65-1-pdii-cf3.log,CN1CCCN(C)[C]1[Pd@SP1](C(F)(F)F)C(F)(F)F,54.8
7-1-pdii-cf3.log,CN1CC(C)(C)O[P](c2ccccc2)(c2ccccc2)[Pd@SP2](C(F)(F)F)(C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,54.8
32-1-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(c1ccccc1)c1ccccc1,54.7
18-4-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2CCC[C@@H](C2)[P]1(C1CCCCC1)C1CCCCC1,54.6
24-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2-c2ccccc2[P]1(n1cccc1)n1cccc1,54.6
3-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CC[P](C(C)(C)C)(C(C)(C)C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,54.6
54-2-pdii-cf3.log,FC(F)(F)C1=COC2=C3C=CC=C(c4nc(C(F)(F)F)co4)N3[Pd@SP1](C(F)(F)F)(C(F)(F)F)N12,54.6
34-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(c1ccccc1)c1ccccc1,54.4
45-2-pdii-cf3.log,C[P]1(C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,54.4
28-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(n1cccc1)n1cccc1,54.2
18-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCC[C@@H](C2)[P]1(n1cccc1)n1cccc1,54.1
51-3-pdii-cf3.log,FC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(F)N3[Pd@SP3](C(F)(F)F)(C(F)(F)F)N21,54.1
59-2-pdii-cf3.log,CCN1C=CN2CCN3C=CN(CC)[C]3[Pd](C(F)(F)F)(C(F)(F)F)[C]12,54.1
26-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2-c2c(cccc2[P]1(n1cccc1)n1cccc1)OCO3,53.9
29-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(c1ccccc1)c1ccccc1)CCCC3,53.9
64-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]([C]1N(Cc2ccccc2)CCN1Cc1ccccc1)C(F)(F)F,53.9
10-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c[nH]cc2[P](C(C)(C)C)(C(C)(C)C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,53.8
34-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P](C(C)(C)C)(C(C)(C)C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,53.8
54-1-pdii-cf3.log,CC1=COC2=C3C=CC=C(c4nc(C)co4)N3[Pd@SP1](C(F)(F)F)(C(F)(F)F)N12,53.8
39-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(c1ccccc1)c1ccccc1)CC3,53.7
65-2-pdii-cf3.log,CCN1CCCN(CC)[C]1[Pd@SP1](C(F)(F)F)C(F)(F)F,53.7
65-5-pdii-cf3.log,FC(F)(F)[Pd@TB19]1(C(F)(F)F)[C]2N(Cc3ccccc3)CCCN2C[C@]12[CH]C=CC=C2,53.6
64-1-pdii-cf3.log,CN1CCN(C)[C]1[Pd@SP2](C(F)(F)F)C(F)(F)F,53.5
64-2-pdii-cf3.log,CCN1CCN(CC)[C]1[Pd@SP2](C(F)(F)F)C(F)(F)F,53.4
23-4-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2Oc2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)C3,53.3
29-4-pdii-cf3.log,FC(F)(F)[Pd@TB16]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(C1CCCCC1)C1CCCCC1)CCCC3,53.3
45-1-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(c1ccccc1)c1ccccc1,53.2
42-3-pdii-cf3.log,CC(C)(C)[P]1(Cc2cccc3c2[C@]2(CC3)CCc3cccc(N->[Pd@SP1]1(C(F)(F)F)C(F)(F)F)c32)C(C)(C)C,52.9
53-4-pdii-cf3.log,COC1=CO[C](c2ccccc2)N1[Pd@SP1](C(F)(F)F)C(F)(F)F,52.9
36-2-pdii-cf3.log,C[P]1(C)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P](C)(C)[Pd@SP2]1(C(F)(F)F)C(F)(F)F,52.8
8-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=CCC=C2[P](C(C)(C)C)(C(C)(C)C)[Pd@SP3]1(C(F)(F)F)C(F)(F)F,52.7
13-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2CNC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,52.5
58-4-pdii-cf3.log,FC(F)(F)[Pd]1(C(F)(F)F)[C]2N(CN3[C]1N(c1ccccc1)c1ccccc13)c1ccccc1N2c1ccccc1,52.5
14-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[C@H]2C[C@H](CN2)[P]1(n1cccc1)n1cccc1,52.4
33-1-pdii-cf3.log,FC(F)(F)[Pd]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(c1ccccc1)c1ccccc1,52.4
53-2-pdii-cf3.log,FC(F)(F)C1=CO[C](c2ccccc2)N1[Pd@SP1](C(F)(F)F)C(F)(F)F,52.4
25-4-pdii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C1CCCCC1)(C1CCCCC1)[Pd@TB8](C(F)(F)F)(C(F)(F)F)[P]2(C1CCCCC1)C1CCCCC1,52.2
41-3-pdii-cf3.log,CC(C)(C)[P]1(c2cccc3c2[C@@]2(CCc4cccc(N->[Pd@TB5]1(C(F)(F)F)C(F)(F)F)c42)CC3)C(C)(C)C,52
22-2-pdii-cf3.log,CP(C)c1cccc2c1oc1c([P](C)(C)[Pd@SP2](C(F)(F)F)C(F)(F)F)cccc12,51.8
24-4-pdii-cf3.log,FC(F)(F)[Pd@TB7]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2-c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,51.8
45-5-pdii-cf3.log,FC(F)(F)[Pd@TB3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(n1cccc1)n1cccc1,51.8
15-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,51.7
28-4-pdii-cf3.log,FC(F)(F)[Pd@TB4]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(C1CCCCC1)C1CCCCC1,51.6
4-3-pdii-cf3.log,C[C@H]1[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Pd@SP2](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,51.5
64-3-pdii-cf3.log,CC(C)(C)N1CCN(C(C)(C)C)[C]1[Pd@SP2](C(F)(F)F)C(F)(F)F,51.5
64-4-pdii-cf3.log,FC(F)(F)[Pd@SP2]([C]1N(c2ccccc2)CCN1c1ccccc1)C(F)(F)F,51.5
32-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(n1cccc1)n1cccc1,51.4
40-3-pdii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@@H](c2ccccc2[P]([Pd@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)[C@@H]1c1ccccc1P(C(C)(C)C)C(C)(C)C,51.4
30-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(c1ccccc1)c1ccccc1,51.3
7-5-pdii-cf3.log,CN1CC(C)(C)O[P](n2cccc2)(n2cccc2)[Pd@SP2](C(F)(F)F)(C(F)(F)F)[P]1(n1cccc1)n1cccc1,51.3
21-1-pdii-cf3.log,FC(F)(F)[Pd@TB7]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2Oc2ccccc2[P]1(c1ccccc1)c1ccccc1,51.2
23-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2Oc2c(cccc2[P]1(c1ccccc1)c1ccccc1)C3,51.2
27-4-pdii-cf3.log,FC(F)(F)[Pd@TB16]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(C1CCCCC1)C1CCCCC1)OCCO3,51.1
59-5-pdii-cf3.log,FC(F)(F)[Pd]1(C(F)(F)F)[C]2N(C=CN2Cc2ccccc2)CCN2C=CN(Cc3ccccc3)[C]21,50.8
35-4-pdii-cf3.log,FC(F)(F)[Pd]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(C1CCCCC1)C1CCCCC1,50.7
7-4-pdii-cf3.log,CN1CC(C)(C)O[P](C2CCCCC2)(C2CCCCC2)[Pd@SP2](C(F)(F)F)(C(F)(F)F)[P]1(C1CCCCC1)C1CCCCC1,50.6
22-1-pdii-cf3.log,FC(F)(F)[Pd@SP1](C(F)(F)F)[P](c1ccccc1)(c1ccccc1)c1cccc2c1oc1c(P(c3ccccc3)c3ccccc3)cccc12,50.5
33-5-pdii-cf3.log,FC(F)(F)[Pd]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(n1cccc1)n1cccc1,50.5
9-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cscc2[P](C(C)(C)C)(C(C)(C)C)[Pd@TB6]1(C(F)(F)F)C(F)(F)F,50.5
23-5-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2Oc2c(cccc2[P]1(n1cccc1)n1cccc1)C3,50.4
26-4-pdii-cf3.log,FC(F)(F)[Pd@TB7]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2-c2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)OCO3,50.4
5-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CCC[P](C(C)(C)C)(C(C)(C)C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,50.3
14-4-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)C[C@H]2C[C@H](CN2)[P]1(C1CCCCC1)C1CCCCC1,50.2
47-4-pdii-cf3.log,COC1=CC2=C3C=C(OC)C=C(c4cc(OC)ccn4)N3[Pd@SP1](C(F)(F)F)(C(F)(F)F)N2C=C1,50.2
22-5-pdii-cf3.log,FC(F)(F)[Pd@SP1](C(F)(F)F)[P](c1cccc2c1oc1c(P(n3cccc3)n3cccc3)cccc12)(n1cccc1)n1cccc1,50.1
35-5-pdii-cf3.log,FC(F)(F)[Pd@TB7]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(n1cccc1)n1cccc1,50.1
6-3-pdii-cf3.log,C[C@H]1C[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Pd](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,50
17-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)Cc2ccccc2C[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,49.9
11-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=C(C(=O)N(c3ccccc3)C2=O)[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,49.2
20-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2COCC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Pd@SP1]1(C(F)(F)F)C(F)(F)F,49.1
21-5-pdii-cf3.log,FC(F)(F)[Pd@TB7]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2Oc2ccccc2[P]1(n1cccc1)n1cccc1,48.9
45-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Pd@TB6]1(C(F)(F)F)C(F)(F)F,48.6
22-4-pdii-cf3.log,FC(F)(F)[Pd@SP1](C(F)(F)F)[P](c1cccc2c1oc1c(P(C3CCCCC3)C3CCCCC3)cccc12)(C1CCCCC1)C1CCCCC1,48.2
30-5-pdii-cf3.log,FC(F)(F)[Pd]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(n1cccc1)n1cccc1,48.1
35-1-pdii-cf3.log,FC(F)(F)[Pd@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(c1ccccc1)c1ccccc1,47.7
51-5-pdii-cf3.log,FC(F)(F)[Pd@SP1]1(C(F)(F)F)N2[C](OC=C2c2ccccc2)c2cccc3cc4cccc(c4cc23)[C]2OC=C(c3ccccc3)N21,47.7
19-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2CCCC[C@@H]2C[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,46.9
47-3-pdii-cf3.log,FC1=CC2=C3C=C(F)C=C(c4cc(F)ccn4)N3[Pd@SP1](C(F)(F)F)(C(F)(F)F)N2C=C1,46.9
47-1-pdii-cf3.log,CC1=CC2=C3C=C(C)C=C(c4cc(C)ccn4)N3[Pd@SP1](C(F)(F)F)(C(F)(F)F)N2C=C1,46.8
37-1-pdii-cf3.log,C[C@H]1c2ccccc2[P@@]2(c3ccccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(c1ccccc1)[Pd@TB16]2(C(F)(F)F)C(F)(F)F,46.5
18-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCC[C@@H](C2)[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,46.4
33-4-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(C1CCCCC1)C1CCCCC1,46.3
47-5-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)N2C=CC(c3ccccc3)=CC2=C2C=C(c3ccccc3)C=C(c3cc(-c4ccccc4)ccn3)N21,44.8
36-1-pdii-cf3.log,FC(F)(F)[Pd@SP1]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(c1ccccc1)c1ccccc1,44.5
30-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,44.3
23-3-pdii-cf3.log,CC(C)(C)P(c1cccc2c1Oc1c(cccc1[P]([Pd](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)C2)C(C)(C)C,43.5
36-4-pdii-cf3.log,FC(F)(F)[Pd@SP1]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,43.5
36-5-pdii-cf3.log,FC(F)(F)[Pd@SP1]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(n1cccc1)n1cccc1,43.4
32-4-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,43.3
26-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2-c2c(cccc2[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F)OCO3,42
40-4-pdii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C3CCCCC3)(C3CCCCC3)[Pd](C(F)(F)F)(C(F)(F)F)[P](C3CCCCC3)(C3CCCCC3)c3ccccc3[C@H]12,41.6
7-3-pdii-cf3.log,CN1CC(C)(C)O[P](C(C)(C)C)(C(C)(C)C)[Pd](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,41.4
38-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,40.7
47-2-pdii-cf3.log,FC(F)(F)C1=CC2=C3C=C(C(F)(F)F)C=C(c4cc(C(F)(F)F)ccn4)N3[Pd@SP1](C(F)(F)F)(C(F)(F)F)N2C=C1,40.6
37-3-pdii-cf3.log,C[C@H]1c2ccccc2[P@@]2(C(C)(C)C)N1CCN1[C@@H](C)c3ccccc3[P@]1(C(C)(C)C)[Pd@TB16]2(C(F)(F)F)C(F)(F)F,40.5
40-1-pdii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](c3ccccc3)(c3ccccc3)[Pd@TB5](C(F)(F)F)(C(F)(F)F)[P](c3ccccc3)(c3ccccc3)c3ccccc3[C@H]12,39.6
27-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F)OCCO3,39.1
