,SMILES,BDE
35-2-ptii-cf3.log,C[P]1(C)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P](C)(C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,69.7
40-2-ptii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C)(C)[Pt@SP1](C(F)(F)F)(C(F)(F)F)[P](C)(C)c3ccccc3[C@H]12,69.4
65-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]([C]1N(c2ccccc2)CCCN1c1ccccc1)C(F)(F)F,69.4
31-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2CCCC23CCC[C@H]3[P]1(C1CCCCC1)C1CCCCC1,69.2
24-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2-c2ccccc2[P]1(c1ccccc1)c1ccccc1,69.1
34-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(n1cccc1)n1cccc1,69.1
61-3-ptii-cf3.log,CC(C)(C)N1C=CN2Cc3ccccc3CN3C=CN(C(C)(C)C)[C]3[Pt@TB13](C(F)(F)F)(C(F)(F)F)[C]21,69.1
62-1-ptii-cf3.log,CN1C=CN2[C]1[Pt@SP3](C(F)(F)F)(C(F)(F)F)=C1N(C)C=CN1c1cccc3cc4cccc2c4cc13,69
62-4-ptii-cf3.log,FC(F)(F)[Pt@SP1]1(C(F)(F)F)=C2N(c3ccccc3)C=CN2c2cccc3cc4cccc(c4cc23)N2C=CN(c3ccccc3)[C]21,69
27-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(c1ccccc1)c1ccccc1)OCCO3,68.9
31-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCCC23CCC[C@H]3[P]1(n1cccc1)n1cccc1,68.9
17-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)Cc2ccccc2C[P]1(C1CCCCC1)C1CCCCC1,68.7
26-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2-c2c(cccc2[P]1(c1ccccc1)c1ccccc1)OCO3,68.7
6-4-ptii-cf3.log,C[C@H]1C[C@H](C)[P](C2CCCCC2)(C2CCCCC2)[Pt@SP1](C(F)(F)F)(C(F)(F)F)[P]1(C1CCCCC1)C1CCCCC1,68.6
51-2-ptii-cf3.log,FC(F)(F)C1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(C(F)(F)F)N3[Pt@SP3](C(F)(F)F)(C(F)(F)F)N21,68.5
38-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(n1cccc1)n1cccc1,68.4
11-1-ptii-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](c1ccccc1)(c1ccccc1)[Pt@SP1](C(F)(F)F)(C(F)(F)F)[P]2(c1ccccc1)c1ccccc1,68.3
40-3-ptii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@@H](c2ccccc2[P]([Pt@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)[C@@H]1c1ccccc1P(C(C)(C)C)C(C)(C)C,68.1
18-1-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2CCC[C@@H](C2)[P]1(c1ccccc1)c1ccccc1,68
28-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(c1ccccc1)c1ccccc1,67.9
43-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c(sc3ccccc23)[C]2OCCN2[Pt@SP3]1(C(F)(F)F)C(F)(F)F,67.8
22-1-ptii-cf3.log,FC(F)(F)[Pt@SP1](C(F)(F)F)[P](c1ccccc1)(c1ccccc1)c1cccc2c1oc1c(P(c3ccccc3)c3ccccc3)cccc12,67.7
29-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(c1ccccc1)c1ccccc1)CCCC3,67.7
59-1-ptii-cf3.log,CN1C=CN2CCN3C=CN(C)[C]3[Pt@SP2](C(F)(F)F)(C(F)(F)F)[C]12,67.7
13-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2CNC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,67.6
38-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,67.6
12-3-ptii-cf3.log,CC1(C)OC2=C(O1)[P](C(C)(C)C)(C(C)(C)C)[Pt@SP2](C(F)(F)F)(C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,67.3
63-3-ptii-cf3.log,CC(C)(C)N1C=CN2[C]1[Pt@SP2](C(F)(F)F)(C(F)(F)F)=C1N(C=CN1C(C)(C)C)c1ccc3ccccc3c1-c1c2ccc2ccccc12,67.3
53-1-ptii-cf3.log,CC1=CO[C](c2ccccc2)N1[Pt@SP1](C(F)(F)F)C(F)(F)F,67.1
14-1-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)C[C@H]2C[C@H](CN2)[P]1(c1ccccc1)c1ccccc1,67
53-4-ptii-cf3.log,COC1=CO[C](c2ccccc2)N1[Pt@SP1](C(F)(F)F)C(F)(F)F,66.9
42-3-ptii-cf3.log,CC(C)(C)[P]1(Cc2cccc3c2[C@]2(CC3)CCc3cccc(N->[Pt@SP1]1(C(F)(F)F)C(F)(F)F)c32)C(C)(C)C,66.8
45-1-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(c1ccccc1)c1ccccc1,66.5
53-2-ptii-cf3.log,FC(F)(F)C1=CO[C](c2ccccc2)N1[Pt@SP1](C(F)(F)F)C(F)(F)F,66.4
25-5-ptii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](n1cccc1)(n1cccc1)[Pt@SP2](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,66.3
29-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(n1cccc1)n1cccc1)CCCC3,66.1
45-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(n1cccc1)n1cccc1,66.1
65-5-ptii-cf3.log,FC(F)(F)[Pt@TB19]1(C(F)(F)F)[C]2N(Cc3ccccc3)CCCN2C[C@]12[CH]C=CC=C2,66
27-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(n1cccc1)n1cccc1)OCCO3,65.9
17-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)Cc2ccccc2C[P]1(c1ccccc1)c1ccccc1,65.8
10-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c[nH]cc2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,65.7
18-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCC[C@@H](C2)[P]1(n1cccc1)n1cccc1,65.7
23-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2Oc2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)C3,65.7
24-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2-c2ccccc2[P]1(n1cccc1)n1cccc1,65.6
26-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2-c2c(cccc2[P]1(n1cccc1)n1cccc1)OCO3,65.6
7-1-ptii-cf3.log,CN1CC(C)(C)O[P](c2ccccc2)(c2ccccc2)[Pt@SP2](C(F)(F)F)(C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,65.6
28-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(n1cccc1)n1cccc1,65.4
3-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CC[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,65.2
20-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2COCC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,65.1
39-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(c1ccccc1)c1ccccc1)CC3,65.1
18-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2CCC[C@@H](C2)[P]1(C1CCCCC1)C1CCCCC1,64.9
32-1-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(c1ccccc1)c1ccccc1,64.9
59-2-ptii-cf3.log,CCN1C=CN2CCN3C=CN(CC)[C]3[Pt@SP1](C(F)(F)F)(C(F)(F)F)[C]12,64.9
14-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[C@H]2C[C@H](CN2)[P]1(n1cccc1)n1cccc1,64.3
19-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)C[C@H]2CCCC[C@@H]2C[P]1(C1CCCCC1)C1CCCCC1,64.3
30-4-ptii-cf3.log,FC(F)(F)[Pt@TB14]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(C1CCCCC1)C1CCCCC1,64.1
64-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]([C]1N(c2ccccc2)CCN1c1ccccc1)C(F)(F)F,63.8
21-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2Oc2ccccc2[P]1(c1ccccc1)c1ccccc1,63.5
22-2-ptii-cf3.log,CP(C)c1cccc2c1oc1c([P](C)(C)[Pt@SP2](C(F)(F)F)C(F)(F)F)cccc12,63.4
39-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(n1cccc1)n1cccc1)CC3,63.4
41-3-ptii-cf3.log,CC(C)(C)[P]1(c2cccc3c2[C@@]2(CCc4cccc(N->[Pt@SP1]1(C(F)(F)F)C(F)(F)F)c42)CC3)C(C)(C)C,63.4
51-5-ptii-cf3.log,FC(F)(F)[Pt@SP1]1(C(F)(F)F)N2[C](OC=C2c2ccccc2)c2cccc3cc4cccc(c4cc23)[C]2OC=C(c3ccccc3)N21,63.4
34-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,63.3
13-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2CNC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,63
51-1-ptii-cf3.log,CC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(C)N3[Pt@SP3](C(F)(F)F)(C(F)(F)F)N21,63
32-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(n1cccc1)n1cccc1,62.9
33-1-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(c1ccccc1)c1ccccc1,62.9
26-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2-c2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)OCO3,62.6
7-5-ptii-cf3.log,CN1CC(C)(C)O[P](n2cccc2)(n2cccc2)[Pt@SP2](C(F)(F)F)(C(F)(F)F)[P]1(n1cccc1)n1cccc1,62.6
8-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=CCC=C2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP3]1(C(F)(F)F)C(F)(F)F,62.6
16-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccnc2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,62.2
30-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(c1ccccc1)c1ccccc1,62.2
29-4-ptii-cf3.log,FC(F)(F)[Pt@TB16]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(C1CCCCC1)C1CCCCC1)CCCC3,62.1
45-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,61.9
9-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cscc2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,61.8
23-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2Oc2c(cccc2[P]1(n1cccc1)n1cccc1)C3,61.6
65-3-ptii-cf3.log,CC(C)(C)N1CCCN(C(C)(C)C)[C]1[Pt@SP1](C(F)(F)F)C(F)(F)F,61.6
33-5-ptii-cf3.log,FC(F)(F)[Pt]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(n1cccc1)n1cccc1,61.5
59-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[C]2N(C=CN2Cc2ccccc2)CCN2C=CN(Cc3ccccc3)[C]21,61.5
11-4-ptii-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](C1CCCCC1)(C1CCCCC1)[Pt@SP1](C(F)(F)F)(C(F)(F)F)[P]2(C1CCCCC1)C1CCCCC1,61.4
21-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2Oc2ccccc2[P]1(n1cccc1)n1cccc1,61.4
22-4-ptii-cf3.log,FC(F)(F)[Pt@SP1](C(F)(F)F)[P](c1cccc2c1oc1c(P(C3CCCCC3)C3CCCCC3)cccc12)(C1CCCCC1)C1CCCCC1,61.3
17-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)Cc2ccccc2C[P]1(n1cccc1)n1cccc1,61.1
15-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,60.9
22-5-ptii-cf3.log,FC(F)(F)[Pt@SP1](C(F)(F)F)[P](c1cccc2c1oc1c(P(n3cccc3)n3cccc3)cccc12)(n1cccc1)n1cccc1,60.9
7-4-ptii-cf3.log,CN1CC(C)(C)O[P](C2CCCCC2)(C2CCCCC2)[Pt@SP2](C(F)(F)F)(C(F)(F)F)[P]1(C1CCCCC1)C1CCCCC1,60.9
14-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)C[C@H]2C[C@H](CN2)[P]1(C1CCCCC1)C1CCCCC1,60.8
5-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CCC[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,60.5
17-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)Cc2ccccc2C[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,60.4
24-4-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2-c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,60.4
35-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(n1cccc1)n1cccc1,60.4
28-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(C1CCCCC1)C1CCCCC1,60.2
35-4-ptii-cf3.log,FC(F)(F)[Pt@TB3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(C1CCCCC1)C1CCCCC1,60.2
35-1-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(c1ccccc1)c1ccccc1,60.1
25-4-ptii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C1CCCCC1)(C1CCCCC1)[Pt@SP2](C(F)(F)F)(C(F)(F)F)[P]2(C1CCCCC1)C1CCCCC1,60
45-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,59.7
6-3-ptii-cf3.log,C[C@H]1C[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Pt](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,59.7
27-4-ptii-cf3.log,FC(F)(F)[Pt@TB16]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(C1CCCCC1)C1CCCCC1)OCCO3,59
20-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2COCC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,58.8
30-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(n1cccc1)n1cccc1,58.7
45-2-ptii-cf3.log,C[P]1(C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,58.1
51-4-ptii-cf3.log,COC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(OC)N3[Pt@SP3](C(F)(F)F)(C(F)(F)F)N21,56.8
36-2-ptii-cf3.log,C[P]1(C)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P](C)(C)[Pt@SP2]1(C(F)(F)F)C(F)(F)F,56.4
54-2-ptii-cf3.log,FC(F)(F)C1=COC2=C3C=CC=C(c4nc(C(F)(F)F)co4)N3[Pt@SP1](C(F)(F)F)(C(F)(F)F)N12,56.4
54-3-ptii-cf3.log,FC1=COC2=C3C=CC=C(c4nc(F)co4)N3[Pt@SP1](C(F)(F)F)(C(F)(F)F)N12,56.3
21-4-ptii-cf3.log,FC(F)(F)[Pt@TB7]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2Oc2ccccc2[P]1(C1CCCCC1)C1CCCCC1,56.2
51-3-ptii-cf3.log,FC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(F)N3[Pt@SP3](C(F)(F)F)(C(F)(F)F)N21,56.2
54-5-ptii-cf3.log,FC(F)(F)[Pt@SP2]1(C(F)(F)F)N2C(c3nc(-c4ccccc4)co3)=CC=CC2=C2OC=C(c3ccccc3)N21,56.1
11-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=C(C(=O)N(c3ccccc3)C2=O)[P](C(C)(C)C)(C(C)(C)C)[Pt@SP1]1(C(F)(F)F)C(F)(F)F,56
19-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2CCCC[C@@H]2C[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,56
14-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2C[C@H](CN2)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,55.9
33-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(C1CCCCC1)C1CCCCC1,55.9
18-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCC[C@@H](C2)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,54.5
23-3-ptii-cf3.log,CC(C)(C)P(c1cccc2c1Oc1c(cccc1[P]([Pt@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)C2)C(C)(C)C,54.4
32-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,54.4
37-1-ptii-cf3.log,C[C@H]1c2ccccc2[P@@]2(c3ccccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(c1ccccc1)[Pt@TB16]2(C(F)(F)F)C(F)(F)F,54.1
54-1-ptii-cf3.log,CC1=COC2=C3C=CC=C(c4nc(C)co4)N3[Pt@SP1](C(F)(F)F)(C(F)(F)F)N12,54.1
37-4-ptii-cf3.log,C[C@H]1c2ccccc2[P@@]2(C3CCCCC3)N1CCN1[C@@H](C)c3ccccc3[P@]1(C1CCCCC1)[Pt@TB16]2(C(F)(F)F)C(F)(F)F,53.1
24-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,53
26-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2-c2c(cccc2[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F)OCO3,52.5
30-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,51.7
39-4-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cc3ccc2CCc2ccc(c(c2)[P]1(C1CCCCC1)C1CCCCC1)CC3,50.8
27-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F)OCCO3,50.5
47-4-ptii-cf3.log,COC1=CC2=C3C=C(OC)C=C(c4cc(OC)ccn4)N3[Pt@SP1](C(F)(F)F)(C(F)(F)F)N2C=C1,50.3
7-3-ptii-cf3.log,CN1CC(C)(C)O[P](C(C)(C)C)(C(C)(C)C)[Pt](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,49.5
38-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,49.3
40-4-ptii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C3CCCCC3)(C3CCCCC3)[Pt](C(F)(F)F)(C(F)(F)F)[P](C3CCCCC3)(C3CCCCC3)c3ccccc3[C@H]12,49
22-3-ptii-cf3.log,CC(C)(C)P(c1cccc2c1oc1c([P]([Pt@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)cccc12)C(C)(C)C,48.4
36-1-ptii-cf3.log,FC(F)(F)[Pt@SP1]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(c1ccccc1)c1ccccc1,48.4
29-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F)CCCC3,47.5
28-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,47.2
36-5-ptii-cf3.log,FC(F)(F)[Pt@SP1]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(n1cccc1)n1cccc1,47.2
32-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCCC23CCC[C@H]3O[P](C(C)(C)C)(C(C)(C)C)[Pt@SP3]1(C(F)(F)F)C(F)(F)F,46.9
37-3-ptii-cf3.log,C[C@H]1c2ccccc2[P@@]2(C(C)(C)C)N1CCN1[C@@H](C)c3ccccc3[P@]1(C(C)(C)C)[Pt@TB16]2(C(F)(F)F)C(F)(F)F,46.6
